"","Casual","Registered","Month","Day","Year","Hour","Holiday","WorkDay","Weather","Temp","TempFeel","Humidity","Windspeed","MonthName"
"305",0,1,"1",5,"2011","3","0","1","1",0.1,0.1364,0.54,0.1045,"January"
"306",0,8,"1",5,"2011","5","0","1","1",0.1,0.1364,0.54,0.0896,"January"
"307",0,17,"1",5,"2011","6","0","1","1",0.1,0.1818,0.54,0,"January"
"308",0,70,"1",5,"2011","7","0","1","1",0.1,0.1212,0.74,0.1642,"January"
"309",2,156,"1",5,"2011","8","0","1","1",0.12,0.1667,0.68,0,"January"
"310",0,117,"1",5,"2011","9","0","1","1",0.14,0.1515,0.69,0.1343,"January"
"311",4,40,"1",5,"2011","10","0","1","1",0.18,0.1818,0.55,0.194,"January"
"312",6,47,"1",5,"2011","11","0","1","1",0.18,0.1667,0.51,0.2836,"January"
"313",2,59,"1",5,"2011","12","0","1","1",0.2,0.197,0.44,0.2537,"January"
"314",4,73,"1",5,"2011","13","0","1","1",0.22,0.197,0.37,0.3881,"January"
"315",5,59,"1",5,"2011","14","0","1","1",0.22,0.2121,0.41,0.2836,"January"
"316",9,59,"1",5,"2011","15","0","1","1",0.24,0.2424,0.38,0.1642,"January"
"317",3,87,"1",5,"2011","16","0","1","1",0.22,0.2424,0.41,0.1045,"January"
"318",4,155,"1",5,"2011","17","0","1","1",0.22,0.2273,0.41,0.1642,"January"
"319",5,134,"1",5,"2011","18","0","1","1",0.2,0.2576,0.47,0,"January"
"320",3,89,"1",5,"2011","19","0","1","1",0.16,0.197,0.59,0.0896,"January"
"321",0,68,"1",5,"2011","20","0","1","1",0.18,0.2424,0.59,0,"January"
"322",4,48,"1",5,"2011","21","0","1","1",0.16,0.2273,0.69,0,"January"
"323",2,34,"1",5,"2011","22","0","1","2",0.16,0.2273,0.69,0,"January"
"324",1,26,"1",5,"2011","23","0","1","2",0.18,0.2424,0.55,0,"January"
"325",3,25,"1",6,"2011","0","0","0","1",0.18,0.2424,0.55,0,"January"
"326",2,18,"1",6,"2011","1","0","0","2",0.16,0.197,0.59,0.0896,"January"
"327",0,12,"1",6,"2011","2","0","0","2",0.16,0.197,0.59,0.0896,"January"
"328",1,7,"1",6,"2011","3","0","0","2",0.16,0.2273,0.59,0,"January"
"329",0,5,"1",6,"2011","4","0","0","2",0.16,0.2273,0.59,0,"January"
"330",0,1,"1",6,"2011","5","0","0","1",0.16,0.2273,0.59,0,"January"
"331",1,2,"1",6,"2011","6","0","0","1",0.14,0.1667,0.63,0.1045,"January"
"332",1,9,"1",6,"2011","7","0","0","1",0.14,0.2121,0.63,0,"January"
"333",1,22,"1",6,"2011","8","0","0","1",0.14,0.1515,0.63,0.1343,"January"
"334",2,31,"1",6,"2011","9","0","0","1",0.16,0.1818,0.64,0.1343,"January"
"335",2,57,"1",6,"2011","10","0","0","1",0.18,0.197,0.59,0.1642,"January"
"336",18,54,"1",6,"2011","11","0","0","1",0.2,0.197,0.55,0.2239,"January"
"337",15,74,"1",6,"2011","12","0","0","1",0.24,0.2273,0.48,0.2239,"January"
"338",21,80,"1",6,"2011","13","0","0","1",0.28,0.2576,0.38,0.2985,"January"
"339",26,92,"1",6,"2011","14","0","0","1",0.3,0.2879,0.39,0.2836,"January"
"340",21,108,"1",6,"2011","15","0","0","2",0.32,0.3182,0.36,0.194,"January"
"341",33,95,"1",6,"2011","16","0","0","2",0.34,0.3333,0.34,0.194,"January"
"342",29,54,"1",6,"2011","17","0","0","2",0.32,0.303,0.36,0.2836,"January"
"343",15,69,"1",6,"2011","18","0","0","2",0.3,0.2879,0.45,0.2537,"January"
"344",14,60,"1",6,"2011","19","0","0","2",0.32,0.303,0.39,0.2537,"January"
"345",6,35,"1",6,"2011","20","0","0","2",0.32,0.303,0.39,0.2537,"January"
"346",6,51,"1",6,"2011","21","0","0","2",0.32,0.303,0.39,0.2239,"January"
"347",0,26,"1",6,"2011","22","0","0","2",0.3,0.3182,0.42,0.1045,"January"
"348",5,39,"1",6,"2011","23","0","0","1",0.3,0.2879,0.45,0.2836,"January"
"349",6,33,"1",0,"2011","0","0","0","1",0.26,0.303,0.56,0,"January"
"350",4,19,"1",0,"2011","1","0","0","1",0.26,0.2727,0.56,0.1343,"January"
"351",3,13,"1",0,"2011","2","0","0","1",0.26,0.2879,0.56,0.0896,"January"
"352",9,6,"1",0,"2011","3","0","0","1",0.22,0.2727,0.69,0,"January"
"353",0,1,"1",0,"2011","4","0","0","1",0.26,0.2576,0.56,0.1642,"January"
"354",1,1,"1",0,"2011","5","0","0","2",0.26,0.2576,0.56,0.1642,"January"
"355",0,1,"1",0,"2011","6","0","0","2",0.26,0.2576,0.56,0.1642,"January"
"356",0,3,"1",0,"2011","7","0","0","2",0.24,0.2121,0.56,0.2985,"January"
"357",0,18,"1",0,"2011","8","0","0","1",0.22,0.2121,0.55,0.2836,"January"
"358",3,29,"1",0,"2011","9","0","0","1",0.22,0.2121,0.51,0.2537,"January"
"359",8,71,"1",0,"2011","10","0","0","1",0.22,0.2121,0.51,0.2836,"January"
"360",23,70,"1",0,"2011","11","0","0","1",0.24,0.2273,0.44,0.2537,"January"
"361",29,75,"1",0,"2011","12","0","0","1",0.24,0.2121,0.41,0.2836,"January"
"362",23,95,"1",0,"2011","13","0","0","1",0.26,0.2273,0.35,0.2985,"January"
"363",22,69,"1",0,"2011","14","0","0","1",0.28,0.2727,0.36,0.2537,"January"
"364",35,78,"1",0,"2011","15","0","0","1",0.26,0.2424,0.38,0.2537,"January"
"365",22,77,"1",0,"2011","16","0","0","1",0.24,0.2273,0.38,0.2239,"January"
"366",23,82,"1",0,"2011","17","0","0","1",0.22,0.2121,0.37,0.2537,"January"
"367",11,56,"1",0,"2011","18","0","0","1",0.2,0.2121,0.4,0.1642,"January"
"368",14,47,"1",0,"2011","19","0","0","1",0.18,0.197,0.47,0.1343,"January"
"369",7,50,"1",0,"2011","20","0","0","1",0.18,0.197,0.47,0.1642,"January"
"370",6,22,"1",0,"2011","21","0","0","1",0.18,0.197,0.51,0.1642,"January"
"371",2,19,"1",0,"2011","22","0","0","2",0.2,0.2121,0.49,0.1343,"January"
"372",0,18,"1",0,"2011","23","0","0","2",0.2,0.2273,0.4,0.1045,"January"
"373",1,16,"1",1,"2011","0","1","0","2",0.2,0.197,0.47,0.2239,"January"
"374",1,15,"1",1,"2011","1","1","0","2",0.2,0.197,0.44,0.194,"January"
"375",0,8,"1",1,"2011","2","1","0","2",0.18,0.1667,0.43,0.2537,"January"
"376",0,2,"1",1,"2011","3","1","0","2",0.18,0.1818,0.43,0.194,"January"
"377",1,2,"1",1,"2011","4","1","0","2",0.18,0.197,0.43,0.1343,"January"
"378",0,1,"1",1,"2011","5","1","0","2",0.18,0.197,0.43,0.1642,"January"
"379",0,5,"1",1,"2011","6","1","0","2",0.18,0.1818,0.43,0.194,"January"
"380",4,9,"1",1,"2011","7","1","0","2",0.16,0.1818,0.5,0.1343,"January"
"381",3,30,"1",1,"2011","8","1","0","2",0.16,0.1515,0.47,0.2239,"January"
"382",8,39,"1",1,"2011","9","1","0","2",0.16,0.1515,0.47,0.2239,"January"
"383",7,50,"1",1,"2011","10","1","0","2",0.16,0.1515,0.5,0.2537,"January"
"384",9,55,"1",1,"2011","11","1","0","2",0.16,0.1515,0.55,0.194,"January"
"385",10,70,"1",1,"2011","12","1","0","2",0.18,0.197,0.47,0.1343,"January"
"386",13,80,"1",1,"2011","13","1","0","2",0.18,0.197,0.47,0.1343,"January"
"387",12,74,"1",1,"2011","14","1","0","2",0.18,0.2121,0.43,0.1045,"January"
"388",21,72,"1",1,"2011","15","1","0","2",0.2,0.2121,0.47,0.1642,"January"
"389",6,76,"1",1,"2011","16","1","0","2",0.2,0.2121,0.47,0.1642,"January"
"390",4,67,"1",1,"2011","17","1","0","1",0.2,0.197,0.51,0.194,"January"
"391",7,85,"1",1,"2011","18","1","0","2",0.18,0.1667,0.55,0.2537,"January"
"392",2,58,"1",1,"2011","19","1","0","3",0.18,0.1818,0.59,0.194,"January"
"393",4,29,"1",1,"2011","20","1","0","3",0.16,0.1515,0.8,0.194,"January"
"394",3,24,"1",1,"2011","21","1","0","3",0.16,0.1515,0.8,0.194,"January"
"395",0,13,"1",1,"2011","22","1","0","3",0.14,0.1212,0.93,0.2537,"January"
"396",1,3,"1",1,"2011","23","1","0","3",0.16,0.1364,0.86,0.2836,"January"
"397",0,3,"1",2,"2011","12","0","1","2",0.2,0.1818,0.86,0.3284,"January"
"398",0,22,"1",2,"2011","13","0","1","2",0.2,0.197,0.86,0.2239,"January"
"399",2,26,"1",2,"2011","14","0","1","2",0.22,0.2273,0.8,0.1642,"January"
"400",3,32,"1",2,"2011","15","0","1","2",0.22,0.2273,0.87,0.1642,"January"
"401",0,61,"1",2,"2011","16","0","1","2",0.22,0.2273,0.87,0.194,"January"
"402",1,124,"1",2,"2011","17","0","1","2",0.22,0.2273,0.82,0.194,"January"
"403",1,132,"1",2,"2011","18","0","1","2",0.22,0.2273,0.8,0.1642,"January"
"404",1,98,"1",2,"2011","19","0","1","2",0.22,0.2273,0.8,0.1343,"January"
"405",0,83,"1",2,"2011","20","0","1","2",0.22,0.2727,0.87,0,"January"
"406",0,41,"1",2,"2011","21","0","1","2",0.22,0.2424,0.93,0.1045,"January"
"407",0,33,"1",2,"2011","22","0","1","2",0.22,0.2576,0.93,0.0896,"January"
"408",1,19,"1",2,"2011","23","0","1","2",0.22,0.2727,0.93,0,"January"
"409",0,3,"1",3,"2011","0","0","1","2",0.22,0.2727,0.93,0,"January"
"410",1,6,"1",3,"2011","1","0","1","3",0.22,0.2273,0.93,0.1343,"January"
"411",0,3,"1",3,"2011","2","0","1","3",0.22,0.2273,0.93,0.1343,"January"
"412",1,1,"1",3,"2011","4","0","1","3",0.22,0.2273,0.93,0.1343,"January"
"413",0,7,"1",3,"2011","5","0","1","2",0.22,0.2576,0.93,0.0896,"January"
"414",0,32,"1",3,"2011","6","0","1","2",0.22,0.2576,0.93,0.0896,"January"
"415",1,89,"1",3,"2011","7","0","1","2",0.24,0.2576,0.92,0.1045,"January"
"416",1,196,"1",3,"2011","8","0","1","2",0.24,0.2576,0.93,0.1045,"January"
"417",2,107,"1",3,"2011","9","0","1","2",0.24,0.2576,0.93,0.1045,"January"
"418",1,46,"1",3,"2011","10","0","1","2",0.26,0.2727,0.93,0.1343,"January"
"419",5,47,"1",3,"2011","11","0","1","2",0.28,0.303,0.87,0.0896,"January"
"420",5,65,"1",3,"2011","12","0","1","2",0.3,0.3182,0.81,0.0896,"January"
"421",11,67,"1",3,"2011","13","0","1","1",0.4,0.4091,0.62,0.2836,"January"
"422",7,68,"1",3,"2011","14","0","1","1",0.4,0.4091,0.58,0.2537,"January"
"423",4,78,"1",3,"2011","15","0","1","1",0.4,0.4091,0.54,0.2836,"January"
"424",10,94,"1",3,"2011","16","0","1","1",0.38,0.3939,0.58,0.3881,"January"
"425",7,190,"1",3,"2011","17","0","1","1",0.36,0.3333,0.57,0.3284,"January"
"426",5,156,"1",3,"2011","18","0","1","1",0.34,0.3182,0.61,0.2836,"January"
"427",4,108,"1",3,"2011","19","0","1","1",0.32,0.2879,0.57,0.4179,"January"
"428",2,74,"1",3,"2011","20","0","1","1",0.32,0.303,0.49,0.2985,"January"
"429",4,55,"1",3,"2011","21","0","1","1",0.32,0.2879,0.49,0.4179,"January"
"430",6,53,"1",3,"2011","22","0","1","1",0.3,0.303,0.52,0.1642,"January"
"431",1,27,"1",3,"2011","23","0","1","1",0.3,0.2727,0.52,0.4627,"January"
"432",5,8,"1",4,"2011","0","0","1","1",0.26,0.2273,0.56,0.3881,"January"
"433",2,3,"1",4,"2011","1","0","1","1",0.26,0.2727,0.56,0,"January"
"434",0,2,"1",4,"2011","2","0","1","1",0.26,0.2727,0.56,0,"January"
"435",0,1,"1",4,"2011","3","0","1","1",0.26,0.2576,0.56,0.1642,"January"
"436",0,1,"1",4,"2011","4","0","1","1",0.26,0.2576,0.56,0.1642,"January"
"437",0,6,"1",4,"2011","5","0","1","1",0.24,0.2273,0.6,0.2239,"January"
"438",0,35,"1",4,"2011","6","0","1","1",0.22,0.2121,0.6,0.2239,"January"
"439",1,100,"1",4,"2011","7","0","1","1",0.22,0.2121,0.55,0.2239,"January"
"440",2,247,"1",4,"2011","8","0","1","1",0.22,0.2121,0.55,0.2836,"January"
"441",3,140,"1",4,"2011","9","0","1","2",0.24,0.2273,0.52,0.2239,"January"
"442",1,56,"1",4,"2011","10","0","1","1",0.26,0.2273,0.48,0.2985,"January"
"443",5,63,"1",4,"2011","11","0","1","2",0.28,0.2727,0.45,0.1642,"January"
"444",7,77,"1",4,"2011","12","0","1","2",0.3,0.3333,0.42,0,"January"
"445",12,86,"1",4,"2011","13","0","1","2",0.28,0.2879,0.45,0.1045,"January"
"446",6,75,"1",4,"2011","14","0","1","2",0.3,0.303,0.45,0.1343,"January"
"447",8,62,"1",4,"2011","15","0","1","2",0.32,0.3182,0.45,0.194,"January"
"448",8,83,"1",4,"2011","16","0","1","2",0.3,0.303,0.49,0.1343,"January"
"449",8,207,"1",4,"2011","17","0","1","2",0.3,0.3182,0.49,0.1045,"January"
"450",1,184,"1",4,"2011","18","0","1","2",0.26,0.2576,0.56,0.194,"January"
"451",6,146,"1",4,"2011","19","0","1","1",0.26,0.2273,0.56,0.3284,"January"
"452",2,124,"1",4,"2011","20","0","1","2",0.26,0.2424,0.6,0.2836,"January"
"453",3,54,"1",4,"2011","21","0","1","2",0.24,0.2273,0.6,0.2537,"January"
"454",0,56,"1",4,"2011","22","0","1","2",0.24,0.2121,0.65,0.2836,"January"
"455",3,28,"1",4,"2011","23","0","1","2",0.24,0.2121,0.65,0.3284,"January"
"456",1,20,"1",5,"2011","0","0","1","2",0.24,0.2273,0.7,0.2537,"January"
"457",0,6,"1",5,"2011","1","0","1","2",0.24,0.2273,0.7,0.2537,"January"
"458",0,2,"1",5,"2011","2","0","1","3",0.24,0.2424,0.75,0.1642,"January"
"459",0,1,"1",5,"2011","3","0","1","3",0.22,0.2121,0.8,0.2985,"January"
"460",0,1,"1",5,"2011","4","0","1","2",0.22,0.2576,0.87,0.0896,"January"
"461",1,4,"1",5,"2011","5","0","1","1",0.24,0.197,0.6,0.4179,"January"
"462",0,27,"1",5,"2011","6","0","1","1",0.22,0.2121,0.55,0.2537,"January"
"463",2,66,"1",5,"2011","7","0","1","1",0.2,0.1818,0.51,0.2836,"January"
"464",7,210,"1",5,"2011","8","0","1","1",0.2,0.1818,0.47,0.3284,"January"
"465",7,159,"1",5,"2011","9","0","1","1",0.2,0.1818,0.51,0.3582,"January"
"466",6,57,"1",5,"2011","10","0","1","1",0.2,0.1667,0.47,0.4627,"January"
"467",6,53,"1",5,"2011","11","0","1","1",0.22,0.1818,0.41,0.4627,"January"
"468",11,67,"1",5,"2011","12","0","1","1",0.22,0.1818,0.27,0.5821,"January"
"469",8,65,"1",5,"2011","13","0","1","1",0.2,0.1515,0.21,0.5821,"January"
"470",6,56,"1",5,"2011","14","0","1","1",0.2,0.1515,0.25,0.5224,"January"
"471",4,61,"1",5,"2011","15","0","1","1",0.16,0.1212,0.26,0.4478,"January"
"472",0,97,"1",5,"2011","16","0","1","1",0.16,0.1364,0.26,0.3582,"January"
"473",10,151,"1",5,"2011","17","0","1","1",0.14,0.1212,0.28,0.3582,"January"
"474",1,119,"1",5,"2011","18","0","1","1",0.12,0.1212,0.3,0.2537,"January"
"475",3,93,"1",5,"2011","19","0","1","1",0.12,0.1061,0.3,0.3284,"January"
"476",1,52,"1",5,"2011","20","0","1","1",0.1,0.0758,0.33,0.4179,"January"
"477",0,41,"1",5,"2011","21","0","1","1",0.08,0.0758,0.38,0.2836,"January"
"478",1,33,"1",5,"2011","22","0","1","1",0.06,0.0303,0.41,0.3881,"January"
"479",0,27,"1",5,"2011","23","0","1","1",0.06,0.0455,0.38,0.3284,"January"
"480",0,13,"1",6,"2011","0","0","0","1",0.04,0.0303,0.45,0.2537,"January"
"481",3,9,"1",6,"2011","1","0","0","2",0.04,0,0.41,0.3881,"January"
"482",0,11,"1",6,"2011","2","0","0","2",0.04,0.0303,0.41,0.2537,"January"
"483",1,6,"1",6,"2011","3","0","0","2",0.04,0.0303,0.41,0.2836,"January"
"484",0,3,"1",6,"2011","4","0","0","2",0.02,0.0152,0.48,0.2985,"January"
"485",0,2,"1",6,"2011","6","0","0","2",0.02,0.0303,0.44,0.2239,"January"
"486",0,8,"1",6,"2011","7","0","0","1",0.02,0.0152,0.44,0.2836,"January"
"487",1,26,"1",6,"2011","8","0","0","1",0.02,0,0.44,0.3284,"January"
"488",3,37,"1",6,"2011","9","0","0","1",0.04,0.0303,0.41,0.2537,"January"
"489",3,50,"1",6,"2011","10","0","0","2",0.04,0.0606,0.41,0.1642,"January"
"490",4,59,"1",6,"2011","11","0","0","2",0.06,0.0758,0.38,0.1343,"January"
"491",10,60,"1",6,"2011","12","0","0","2",0.06,0.1061,0.38,0.1045,"January"
"492",12,72,"1",6,"2011","13","0","0","1",0.08,0.1667,0.35,0,"January"
"493",11,64,"1",6,"2011","14","0","0","1",0.1,0.1364,0.33,0.1045,"January"
"494",10,93,"1",6,"2011","15","0","0","1",0.12,0.1515,0.28,0,"January"
"495",11,72,"1",6,"2011","16","0","0","1",0.12,0.1364,0.28,0.194,"January"
"496",8,59,"1",6,"2011","17","0","0","1",0.12,0.197,0.28,0,"January"
"497",0,54,"1",6,"2011","18","0","0","1",0.08,0.0909,0.35,0.194,"January"
"498",6,53,"1",6,"2011","19","0","0","1",0.08,0.1061,0.35,0.1343,"January"
"499",1,44,"1",6,"2011","20","0","0","1",0.06,0.0758,0.45,0.1642,"January"
"500",0,39,"1",6,"2011","21","0","0","1",0.06,0.1061,0.41,0.0896,"January"
"501",7,23,"1",6,"2011","22","0","0","1",0.06,0.1515,0.49,0,"January"
"502",2,31,"1",6,"2011","23","0","0","1",0.04,0.0758,0.57,0.1045,"January"
"503",2,20,"1",0,"2011","0","0","0","1",0.04,0.0758,0.57,0.1045,"January"
"504",1,12,"1",0,"2011","1","0","0","1",0.04,0.0758,0.57,0.1045,"January"
"505",3,15,"1",0,"2011","2","0","0","1",0.02,0.0606,0.62,0.1343,"January"
"506",1,4,"1",0,"2011","3","0","0","1",0.02,0.0606,0.62,0.1343,"January"
"507",0,3,"1",0,"2011","5","0","0","2",0.04,0.0758,0.57,0.1045,"January"
"508",0,1,"1",0,"2011","6","0","0","2",0.04,0.0758,0.57,0.1045,"January"
"509",1,1,"1",0,"2011","7","0","0","1",0.08,0.1061,0.58,0.1642,"January"
"510",2,17,"1",0,"2011","8","0","0","1",0.06,0.0758,0.62,0.1642,"January"
"511",3,25,"1",0,"2011","9","0","0","1",0.1,0.0758,0.54,0.3582,"January"
"512",7,51,"1",0,"2011","10","0","0","1",0.14,0.1061,0.46,0.3881,"January"
"513",22,77,"1",0,"2011","11","0","0","1",0.14,0.1364,0.43,0.2239,"January"
"514",24,92,"1",0,"2011","12","0","0","1",0.16,0.1212,0.37,0.4627,"January"
"515",12,75,"1",0,"2011","13","0","0","1",0.14,0.1061,0.33,0.3881,"January"
"516",17,93,"1",0,"2011","14","0","0","1",0.16,0.1364,0.28,0.3582,"January"
"517",13,64,"1",0,"2011","15","0","0","1",0.16,0.1364,0.28,0.3582,"January"
"518",9,56,"1",0,"2011","16","0","0","1",0.16,0.1364,0.26,0.3284,"January"
"519",5,50,"1",0,"2011","17","0","0","1",0.14,0.1061,0.26,0.3881,"January"
"520",5,44,"1",0,"2011","18","0","0","1",0.12,0.1212,0.3,0.2537,"January"
"521",5,45,"1",0,"2011","19","0","0","1",0.12,0.1212,0.3,0.2836,"January"
"522",4,31,"1",0,"2011","20","0","0","1",0.1,0.1061,0.36,0.2537,"January"
"523",5,20,"1",0,"2011","21","0","0","1",0.1,0.1061,0.36,0.194,"January"
"524",5,23,"1",0,"2011","22","0","0","1",0.08,0.0909,0.38,0.194,"January"
"525",4,17,"1",0,"2011","23","0","0","1",0.06,0.0606,0.41,0.2239,"January"
"526",0,7,"1",1,"2011","0","0","1","1",0.06,0.0606,0.41,0.194,"January"
"527",0,1,"1",1,"2011","1","0","1","1",0.04,0.0455,0.45,0.194,"January"
"528",0,1,"1",1,"2011","3","0","1","1",0.04,0.0303,0.45,0.2537,"January"
"529",0,1,"1",1,"2011","4","0","1","1",0.02,0.0606,0.48,0.1343,"January"
"530",0,5,"1",1,"2011","5","0","1","1",0.02,0.0606,0.48,0.1343,"January"
"531",0,15,"1",1,"2011","6","0","1","1",0.02,0.0758,0.48,0.0896,"January"
"532",5,79,"1",1,"2011","7","0","1","1",0.02,0.1212,0.48,0,"January"
"533",6,171,"1",1,"2011","8","0","1","1",0.04,0.1364,0.49,0,"January"
"534",4,98,"1",1,"2011","9","0","1","1",0.06,0.1515,0.41,0,"January"
"535",6,34,"1",1,"2011","10","0","1","1",0.1,0.1364,0.42,0,"January"
"536",3,43,"1",1,"2011","11","0","1","1",0.1,0.1212,0.46,0.1343,"January"
"537",11,52,"1",1,"2011","12","0","1","2",0.12,0.1364,0.42,0.194,"January"
"538",6,54,"1",1,"2011","13","0","1","2",0.14,0.1364,0.43,0.2239,"January"
"539",2,43,"1",1,"2011","14","0","1","2",0.14,0.1364,0.46,0.2239,"January"
"540",7,50,"1",1,"2011","15","0","1","1",0.16,0.1667,0.4,0.1642,"January"
"541",4,66,"1",1,"2011","16","0","1","1",0.16,0.1515,0.47,0.2537,"January"
"542",6,178,"1",1,"2011","17","0","1","1",0.14,0.1212,0.5,0.2537,"January"
"543",8,145,"1",1,"2011","18","0","1","1",0.14,0.1364,0.59,0.194,"January"
"544",5,101,"1",1,"2011","19","0","1","1",0.14,0.1515,0.54,0.1642,"January"
"545",1,80,"1",1,"2011","20","0","1","1",0.14,0.1364,0.59,0.194,"January"
"546",6,53,"1",1,"2011","21","0","1","1",0.14,0.1515,0.63,0.1642,"January"
"547",3,32,"1",1,"2011","22","0","1","2",0.14,0.1364,0.63,0.2239,"January"
"548",3,21,"1",1,"2011","23","0","1","2",0.16,0.1515,0.64,0.2537,"January"
"549",3,6,"1",2,"2011","0","0","1","2",0.16,0.1364,0.69,0.2836,"January"
"550",0,5,"1",2,"2011","1","0","1","2",0.16,0.1667,0.69,0.1642,"January"
"551",0,2,"1",2,"2011","2","0","1","1",0.16,0.1515,0.69,0.2239,"January"
"552",0,1,"1",2,"2011","4","0","1","1",0.14,0.1667,0.74,0.1045,"January"
"553",0,9,"1",2,"2011","5","0","1","1",0.14,0.1364,0.74,0.2239,"January"
"554",1,35,"1",2,"2011","6","0","1","1",0.16,0.1818,0.74,0.1045,"January"
"555",5,103,"1",2,"2011","7","0","1","1",0.16,0.1515,0.74,0.2239,"January"
"556",5,233,"1",2,"2011","8","0","1","2",0.16,0.1818,0.74,0.1343,"January"
"557",10,134,"1",2,"2011","9","0","1","2",0.2,0.2273,0.64,0.0896,"January"
"558",6,49,"1",2,"2011","10","0","1","2",0.22,0.2424,0.6,0.1045,"January"
"559",6,55,"1",2,"2011","11","0","1","2",0.24,0.2424,0.6,0.1343,"January"
"560",21,85,"1",2,"2011","12","0","1","2",0.26,0.2879,0.56,0.0896,"January"
"561",21,72,"1",2,"2011","13","0","1","2",0.26,0.2727,0.56,0.1343,"January"
"562",11,57,"1",2,"2011","14","0","1","2",0.3,0.3333,0.45,0,"January"
"563",21,63,"1",2,"2011","15","0","1","2",0.32,0.3485,0.42,0,"January"
"564",14,102,"1",2,"2011","16","0","1","2",0.32,0.3485,0.42,0,"January"
"565",14,208,"1",2,"2011","17","0","1","1",0.3,0.3333,0.45,0,"January"
"566",7,218,"1",2,"2011","18","0","1","2",0.3,0.3182,0.49,0.0896,"January"
"567",13,133,"1",2,"2011","19","0","1","2",0.26,0.2576,0.65,0.1642,"January"
"568",16,103,"1",2,"2011","20","0","1","1",0.24,0.2273,0.65,0.194,"January"
"569",5,40,"1",2,"2011","21","0","1","1",0.24,0.2273,0.65,0.194,"January"
"570",4,49,"1",2,"2011","22","0","1","1",0.22,0.2273,0.64,0.1642,"January"
"571",3,37,"1",2,"2011","23","0","1","2",0.22,0.2273,0.64,0.1642,"January"
"572",3,14,"1",3,"2011","0","0","1","2",0.22,0.2273,0.69,0.1343,"January"
"573",0,5,"1",3,"2011","1","0","1","2",0.24,0.2424,0.65,0.1343,"January"
"574",3,7,"1",3,"2011","2","0","1","3",0.22,0.2273,0.69,0.194,"January"
"575",0,1,"1",3,"2011","5","0","1","3",0.2,0.1818,0.86,0.2836,"January"
"576",0,8,"1",3,"2011","6","0","1","3",0.2,0.1818,0.86,0.2836,"January"
"577",1,29,"1",3,"2011","7","0","1","3",0.22,0.2121,0.87,0.2985,"January"
"578",3,69,"1",3,"2011","8","0","1","3",0.22,0.2121,0.87,0.2985,"January"
"579",3,55,"1",3,"2011","9","0","1","3",0.22,0.2121,0.87,0.2985,"January"
"580",2,26,"1",3,"2011","10","0","1","3",0.22,0.2121,0.93,0.2836,"January"
"581",6,35,"1",3,"2011","11","0","1","3",0.22,0.197,0.93,0.3284,"January"
"582",7,41,"1",3,"2011","12","0","1","3",0.22,0.197,0.93,0.3284,"January"
"583",4,43,"1",3,"2011","13","0","1","3",0.22,0.197,0.93,0.3284,"January"
"584",0,36,"1",3,"2011","14","0","1","3",0.22,0.197,0.93,0.3582,"January"
"585",1,42,"1",3,"2011","15","0","1","3",0.22,0.1818,0.93,0.4627,"January"
"586",1,35,"1",3,"2011","16","0","1","4",0.22,0.197,0.93,0.3284,"January"
"587",0,26,"1",3,"2011","17","0","1","3",0.2,0.1818,0.93,0.3582,"January"
"588",1,23,"1",4,"2011","16","0","1","1",0.22,0.2273,0.55,0.194,"January"
"589",2,82,"1",4,"2011","17","0","1","1",0.22,0.2424,0.55,0.1045,"January"
"590",3,101,"1",4,"2011","18","0","1","1",0.2,0.2273,0.69,0.0896,"January"
"591",3,76,"1",4,"2011","19","0","1","1",0.2,0.2273,0.69,0.0896,"January"
"592",4,55,"1",4,"2011","20","0","1","1",0.18,0.2121,0.74,0.0896,"January"
"593",2,36,"1",4,"2011","21","0","1","1",0.18,0.2121,0.74,0.0896,"January"
"594",0,27,"1",4,"2011","22","0","1","1",0.18,0.2121,0.74,0.0896,"January"
"595",0,16,"1",4,"2011","23","0","1","1",0.18,0.197,0.8,0.1642,"January"
"596",0,9,"1",5,"2011","0","0","1","2",0.2,0.2121,0.75,0.1343,"January"
"597",1,2,"1",5,"2011","1","0","1","2",0.2,0.2121,0.75,0.1343,"January"
"598",0,2,"1",5,"2011","2","0","1","2",0.2,0.2121,0.75,0.1642,"January"
"599",1,0,"1",5,"2011","3","0","1","2",0.2,0.2273,0.75,0.1045,"January"
"600",0,4,"1",5,"2011","5","0","1","2",0.18,0.2121,0.8,0.1045,"January"
"601",0,16,"1",5,"2011","6","0","1","2",0.18,0.197,0.8,0.1343,"January"
"602",2,58,"1",5,"2011","7","0","1","2",0.16,0.197,0.86,0.0896,"January"
"603",2,155,"1",5,"2011","8","0","1","2",0.16,0.197,0.86,0.0896,"January"
"604",6,95,"1",5,"2011","9","0","1","3",0.18,0.2121,0.86,0.0896,"January"
"605",0,49,"1",5,"2011","10","0","1","3",0.18,0.2121,0.86,0.1045,"January"
"606",0,30,"1",5,"2011","11","0","1","3",0.18,0.2121,0.93,0.1045,"January"
"607",1,28,"1",5,"2011","12","0","1","3",0.18,0.2121,0.93,0.1045,"January"
"608",0,31,"1",5,"2011","13","0","1","3",0.18,0.2121,0.93,0.1045,"January"
"609",2,36,"1",5,"2011","14","0","1","3",0.22,0.2727,0.8,0,"January"
"610",1,40,"1",5,"2011","15","0","1","2",0.2,0.2576,0.86,0,"January"
